2017;"Risiko";"Zuführung (>0)";;0;85201,2135;0;0;0;595769,380569453;207943,793398538;2649875,54151662;122401,207565088;13422,725565924;105891,181051268;153149,117606722;203316,448394758;268002,099951221;336468,162384945;423224,791458486;717649,794482879;1116988,06552852;1184446,5192523;1327820,29801441;1449725,00157297;1526893,77081016;1621851,52891636;1786687,67439339;1844704,98290107;1981356,19910959;2149566,00356285;2331393,13406696;2535484,55106046;2699281,4063298;0;0;0;0;0;0;0;0;0;0;0,9;;;;;;;
2017;"Risiko";"Zuführung Neubestand";;;;;;;;;;25195,4971247834;2472,05581165215;22116,6069950089;35768,5685978088;52519,4304400127;75846,1878814009;103530,634803429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Risiko";"Zuführung Altbestand";;;;;;;;;;97205,7104403048;10950,6697542719;83774,5740562588;117380,549008914;150797,017954746;192155,912069821;232937,527581516;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2017;"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"KA";"mittl. Deckungsrückstellung";;;;;;;;;503640083,08;552508057,79;602305337,568565;650732877,817515;697021926,74117;740527258,032277;781609634,219441;818931234,829179;850965509,352387;877827902,497013;899267425,293192;915504660,999765;928051964,877433;937689076,299284;943977743,458166;948577939,383479;949785551,835306;947981411,101305;945049791,34157;940480747,898132;934347729,12116;926445089,924385;916900222,534423;455844495,50548;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;317262,33;236235,625;155258,409856433;92373,4551719654;49156,6567078821;27571,0327346;61366,1448504194;102619,087153576;101914,170313023;98389,1367640588;48469,0300964426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. Beitragsüberträge";;;;;;;;;5220591,07;5046220,825;4869707,01501148;4847031,46343498;4807392,17593172;4758202,47768081;4689257,82472898;4578635,42848488;4458187,87502272;4345469,31161944;4235521,26630538;4110046,86282397;3956098,30903738;3794675,90414362;3619248,78565909;3440441,29433625;3260744,27342466;3093861,73347247;2960278,92405336;2826122,21010654;2701658,57309323;2601581,48376207;2490482,10113177;1215205,09353474;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;828653,385;816289,725;947097,31;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;1010000;505000;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. angesammelte Überschüsse";;;;;;;;;266216,495;276833,095;279592,662186639;286915,299438361;294162,387174193;301289,690654583;308261,214183586;315006,2628357;321589,851039001;328134,570868772;334547,640722557;340810,166234348;346991,093870664;353161,244061802;359501,530163344;366100,66943356;372942,907525006;380047,124345518;387227,489220275;394373,622290868;401708,08855272;401418,595081899;199610,472307983;919,141700560376;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. RfB";;;;;;;;;16977463,285;18638606,935;16235401,2786394;11454908,1162457;8942296,3575578;9026546,54273457;9124483,35745618;9194926,82287569;9450906,17825186;10448253,0122254;13653231,0851576;19578057,1388151;26073437,6233711;31518776,3020701;36469829,0541308;41211271,4157939;45763638,4041251;50666286,4733116;56052444,6054951;62001484,8926096;68543105,7876414;75631564,1477796;79175906,0368934;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;79037302,168517;;;;;;;;
2017;"KA";"mittleres Eigenkapital (ohne Nachrangdarlehen)";;;;;;;;;23760656,04;23605656,04;23155656,04;23195656,04;23235656,04;23270656,04;23305656,04;23335656,04;23385656,04;23525656,04;23910656,04;24595656,04;25345656,04;25980656,04;26560656,04;27115656,04;27650656,04;28225656,04;28855656,04;29545656,04;30295656,04;31110656,04;35658121,5327767;38260371,0070035;35219938,9699038;32179506,9328042;29139074,8957045;26098642,8586048;23058210,8215052;20017778,7844055;16977346,7473058;13936914,7102062;10896482,6731065;;;;;;;;
2017;"KA";"mittlere nachrangigen Verbindlichkeiten";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittlere Rückstellungen";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittleres passives Rückversicherungsgeschäft";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"Kapitalanlageergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"KA";"Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;8022945,96;10795733,58;11979590,03;13621238,31;18353384,19;19198691,86;25447504,26;24988265,86;25851089,61;27221713,80106;25763917,5844009;31149461,590224;29156332,4835855;29791480,4395631;26162775,7210062;26628812,8119491;27202308,3841799;27778879,2116644;28324687,0657711;28910708,5966651;29387404,1287129;29780630,4068087;29975838,4459933;30247913,5346047;30429667,4543286;30569324,3287691;30698849,2342138;30761559,3341296;30772460,2338365;30890838,6703104;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"Aufwendungen für Kapitalanlagen";;-1003811,64;-1663109,06;-356364,58;-775699,48;-3365715,09;-1456954,52;-3388895,64;-1469224,75;-1703601,84;-5385134,64023535;-4883664,99322639;-4847201,50684719;-4039423,50684719;-4018023,50684719;-3996623,50684719;-3975223,50684719;-6007394,93541862;-5985994,93541862;-5964594,93541862;-5943194,93541862;-5921794,93541862;-5900394,93541862;-5878994,93541862;-5857594,93541862;-5836194,93541862;-5814794,93541862;-5793394,93541862;-5771994,93541862;-5750594,93541862;-5729194,93541862;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2017;"KA";"Ergebnis der Kapitalanlage";;7019134,32;9132624,52;11623225,45;12845538,83;14987669,1;17741737,34;22058608,62;23519041,11;24147487,77;21836579,1608247;20880252,5911745;26302260,0833768;25116908,9767383;25773456,9327159;22166152,214159;22653589,3051019;21194913,4487612;21792884,2762458;22360092,1303524;22967513,6612465;23465609,1932943;23880235,47139;24096843,5105747;24390318,5991861;24593472,51891;24754529,3933505;24905454,2987951;24989564,398711;25021865,2984179;25161643,7348918;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2017;"KA";"anzurechende Kapitalerträge in %";;0,9775;0,9775;0,9775;0,9775;0,9775;0,9775;0,9775;0,956878067326049;0,960731058999881;0,964263097898294;0,966461837402548;0,968402364303109;0,97012451790266;0,971582233902904;0,972785393852067;0,973714937655773;0,974361299836734;0,974629522911792;0,974515950398965;0,974262729459117;0,974028339135388;0,973754214098834;0,973460812500967;0,97309838011345;0,972632513419903;0,97210168572891;0,971488138019164;0,97079373354028;0,970005161265069;0,965562160667215;0,933444400645392;0,691748736281533;0,710659681815832;0,730633658784807;0,751762892777801;0,774150595396306;0,797912650296866;0,823179619578778;0,850099143847744;0,878838829119717;;;;;;;;
2017;"KA";"anzurechende Kapitalerträge";;6861203,7978;8927140,4683;11361702,877375;12556514,206325;14650446,54525;17342548,24985;21562289,92605;22504854,6026987;23199241,4974588;21056207,4691181;20179967,2846958;25471170,8512574;24366529,2122632;25041032,8620884;21562909,1118356;22058138,2978968;20651503,4178621;21239988,4050293;21790266,4334188;22376392,5484956;22856168,3493445;23253479,9239385;23457332,8625127;23734179,5193189;23920410,9897907;24063919,7527019;24195353,4232579;24259712,5221699;24271338,4839447;24295131,0906008;-1001728,16844419;-742351,868134591;-762646,196131548;-784081,318943194;-806756,208688954;-830781,627154373;-856281,935172237;-883397,245782495;-912285,999866503;-943128,064235041;;;;;;;;
2017;"KA";"90 % des Ergebnis der Kapitalanlage";;6175083,41802;8034426,42147;10225532,5896375;11300862,7856925;13185401,890725;15608293,424865;19406060,933445;20254369,1424288;20879317,3477129;18950586,7222063;18161970,5562262;22924053,7661317;21929876,2910369;22536929,5758796;19406618,200652;19852324,4681071;18586353,0760759;19115989,5645264;19611239,790077;20138753,293646;20570551,5144101;20928131,9315446;21111599,5762614;21360761,567387;21528369,8908117;21657527,7774317;21775818,0809321;21833741,2699529;21844204,6355502;21865617,9815407;0;0;0;0;0;0;0;0;0;0;0,9;;;;;;;
2017;"KA";"rechnungsmäßige Zinsen gesamt";;-5867991,74;-7074994,09;-8299207,21;-9557761,88;-10942635,4;-12102151,39;-13176136,0148369;-14708864,5500747;-16597017,9784823;-16600757,5620333;-17569937,5314595;-18484259,0698751;-19322252,4863533;-20131355,4866718;-20865114,7064193;-21515907,190621;-22053607,3645896;-22548745,3780573;-22967508,8428429;-23262915,1207058;-23443887,1595789;-23478985,0153276;-23451419,4844383;-23329566,9522851;-23101904,3238227;-22864210,1865347;-22546248,859355;-22219384,5682601;-21837842,0531567;-21451936,4290047;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"Aufwand Zinszusatzreserve";;;;;;;0;-4779350,87;-5792342,25;-6784991,65;-10461908,8052919;-9534301,91695502;-9099953,11242485;-7275605,20276902;-7304553,90765435;-3138366,20703657;-2505473,41818921;446319,727981203;3773238,13227477;5676135,05920357;3992924,1727029;2327433,74822647;2113812,0351632;1145441,42846293;889914,423583139;956236,81326736;987343,829463045;1083362,839074;1120458,83568763;1162529,14945655;1211334,25641977;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"Zuführung (>0)";;307091,67802;959432,331470001;1926325,3796375;1743100,9056925;2242766,490725;3506142,034865;1450574,04860806;0;-182768,131023489;-6006458,89820712;-6924272,16371871;-2113041,33104256;-2231328,47685907;-2394876,53223773;-2440571,80162035;-1963242,31091341;-955784,218746304;340482,318743839;2319866,00643766;868762,345643145;0;0;0;0;0;0;312932,060651071;734815,537380451;1168891,73185001;1625015,80895582;-1001728,16844419;-742351,868134591;-762646,196131548;-784081,318943194;-806756,208688954;-830781,627154373;-856281,935172237;-883397,245782495;-912285,999866503;-943128,064235041;;;;;;;;
2017;"KA";"Zuführung Neubestand";;;;;;;;;;591453,284065021;-392539,619511496;-995234,406084214;0;-496893,868440859;-1252034,700024;-1829364,7777473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"KA";"Zuführung Altbestand";;;;;;;;;;-1408672,19129789;-5613862,15316342;-5928892,25441613;-2378124,34391368;-1734617,58789908;-1143487,14122227;-612082,407106785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Übriges Ergebnis";"Kostenergebnis";;915262,05;1292731,29;1263622,35;1010434,29;857235,29;1209121,73;1527159,50550522;1306647,60283398;1138316,23590998;1247283,64056004;1283071,33450035;1332813,12836667;1363170,60489548;1509381,66518459;1514412,80726496;1512268,88940926;1500340,66373605;1487846,72172912;1470643,25067835;1447155,62371462;1416508,19136224;1378006,64555161;1338795,06844344;1302561,94966423;1269860,56644193;1240369,40957932;1202062,10847073;1170867,50220572;1138740,51242317;1110178,91905252;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;;;;;;;;
2017;"Übriges Ergebnis";"Sonstiges Ergebnis";;-745160,235933023;-503599,96;-777324,68;-537096,4;-1379778,48;-449984,09;-1562851,45;-1295902,07;-1029924,66;-514131,196574813;-303016,039471289;-299633,689994387;-295086,726660372;-295943,48338173;-292061,359910291;-311740,632998119;-357081,511619146;-496809,613099346;-253167,296987995;-40936,3551738567;-24622,686521101;-27053,9233595054;-18216,5485552277;-21830,2241936589;-28365,7033257556;-35289,5618146278;-44237,15849888;-52016,4942086272;-60159,774048021;-1026392,71433692;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;;;;;;;;
2017;"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;231676,159999999;202927,01;36004,99;-215262,220000001;-1409635,17;363497,179999997;126872,889013904;2572555,16804873;174385,449306755;51311,4816690879;102412,636126394;108694,128690836;103912,488041048;100329,978419959;97531,0232743667;88960,9949944848;82114,9208765468;82633,4558633799;82694,0281342175;88664,8334833598;84487,7763025248;78641,8645153828;69288,1929762941;60131,5516245253;54563,7596342685;53414,831711675;48409,5767191947;44933,1419489076;37954,3445393303;31404,2820470724;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Übriges Ergebnis";"Summe";;401777,974066977;992058,34;522302,66;258075,67;-1932178,36;1122634,82;91180,9445191258;2583300,70088271;282777,025216736;784463,92565432;1082467,93115546;1141873,56706311;1171996,36627616;1313768,16022282;1319882,47062903;1289489,25140562;1225374,07299345;1073670,56449316;1300169,98182457;1494884,10202413;1476373,28114366;1429594,58670749;1389866,71286451;1340863,2770951;1296058,62275044;1258494,67947637;1206234,52669104;1163784,149946;1116535,08291448;115190,486762673;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;;;;;;;;
2017;"Übriges Ergebnis";"Zuführung (>0)";;200888,987033488;496029,17;261151,33;129037,835;0;561317,409999999;45590,4722595629;1291650,35044135;141388,512608368;392231,96282716;541233,965577728;570936,783531557;585998,183138079;656884,080111409;659941,235314516;644744,625702812;612687,036496725;536835,282246578;650084,990912285;747442,051012063;738186,640571831;714797,293353745;694933,356432253;670431,638547551;648029,311375222;629247,339738185;603117,263345522;581892,074973;558267,541457239;57595,2433813366;0;0;0;0;0;0;0;0;0;0;0,5;;;;;;;
2017;"Übriges Ergebnis";"Zuführung Neubestand";;;;;;;;;;296918,031578526;331044,4455041;340004,716535752;351993,047163939;360010,390661058;398624,413546099;399953,127222377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Übriges Ergebnis";"Zuführung Altbestand";;;;;;;;;;0;61187,5173230591;201229,249041975;218943,736367617;225987,79247702;258259,666565309;259988,108092138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Mindestzuführung - Gesamt vor DG";;;507980,665053489;1540662,71497;2187476,7096375;1872138,7406925;2242766,490725;4663228,82543445;1704108,31426616;3941525,89195797;81021,5891499675;0;0;0;0;0;0;0;374552,6122333;1994305,66651894;4154397,51660225;2944024,69466962;2187911,6421448;2241691,06416391;2316784,88534861;2457119,31294094;2492734,29427629;2610603,53884777;3065615,32755945;3648100,74642042;4262643,82436771;4381892,45866695;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Direktgutschrift";;;0;8780,03;85062,32;125625,55;218028,37;512779,36;370480,44;-20396,08;8813,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Mindestzuführung - Gesamt nach DG";;;507980,665053489;1531882,68497;2102414,3896375;1746513,1906925;2024738,120725;4150449,46543445;1333627,87426616;3961921,97195797;72207,8691499675;0;0;0;0;0;0;0;374552,6122333;1994305,66651894;4154397,51660225;2944024,69466962;2187911,6421448;2241691,06416391;2316784,88534861;2457119,31294094;2492734,29427629;2610603,53884777;3065615,32755945;3648100,74642042;4262643,82436771;4381892,45866695;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Zuführung zur RfB";;;2576976,76;3922152,37;3627119,62;4387446,35;2469056,23;7085762,73;4046280,55;5944440,46;692909,37;1008618,10045505;410035,507892172;458274,704874836;347645,220990686;360401,232639495;277436,267483982;739547,62200581;1822453,16898372;5159421,56898358;7266576,59452169;6332234,06634427;5212998,48856397;5379249,39623225;4772549,04866657;5019351,22201656;5469905,35988145;5940201,62251414;6565475,93136445;7101284,71363904;7654964,36887226;4992,33172814432;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Übererfüllung";;;2068996,09494651;2390269,68503;1524705,2303625;2640933,1593075;444318,109274999;2935313,26456555;2712652,67573384;1982518,48804203;620701,500850032;1008618,10045505;410035,507892172;458274,704874836;347645,220990686;360401,232639495;277436,267483982;739547,62200581;1447900,55675043;3165115,90246464;3112179,07791944;3388209,37167464;3025086,84641918;3137558,33206835;2455764,16331796;2562231,90907562;2977171,06560516;3329598,08366637;3499860,603805;3453183,96721862;3392320,54450455;-4376900,12693881;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Mindestzuführung erfüllt";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;;;;;;;;
2017;"Mindestzuführung Neubestand erfüllt";;;;;;;;;;;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Mindestzuführung Altbestand erfüllt";;;;;;;;;;;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Risikoergebnis";"Risikoergebnis (inkl. RV-Ergebnis)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Risikoergebnis";"Risikoergebnis (Sterblichkeit u. Sonstiges)";;;;;;;;;0,205843533948678;0,184169437087196;0,208861651890548;0,2335538666939;0,258313731400822;0,283005946204174;0,307698161007526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. Deckungsrückstellung";;;;;;;;;0,266161637656407;0,2816275984184;0,296641512223357;0,311655426028315;0,326710473843698;0,341724387648656;0,356738301453613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;0,958029188556077;0,961031390722434;0,966920751782109;0,972810112841784;0,978715609137239;0,984604970196914;0,990494331256589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. Beitragsüberträge";;;;;;;;;0,469788656865806;0,513457798779185;0,566015609540421;0,618573420301657;0,671275225064979;0,723833035826214;0,77639084658745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;0,301533448107638;0,246973662233055;0,206842551652111;0,166711441071167;0,126470382242056;0,0863392716611129;0,0462081610801688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;0,362792833771641;0,423760795601809;0,474112216809754;0,524463638017698;0,574953008324843;0,625304429532787;0,675655850740732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. RfB";;;;;;;;;0,434005817568714;0,5500973302163;0,652907869103045;0,755718407989789;0,858810619585814;0,961621158472559;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;0,273177990146562;0,292015265721037;0,310088231727451;0,328161197733865;0,328161197733865;0,328161197733865;0,328161197733865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"rechnungsmäßige Zinsen gesamt";;;;;;;;;0,218908553566714;0,241959112986352;0,267795101372353;0,293631089758355;0,31953786167418;0,345373850060181;0,371209838446183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;0,535857633133057;0,528195648245601;0,528195648245601;0,528195648245601;0,528195648245601;0,528195648245601;0,528195648245601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;0,0346543933157525;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
