2017;"Risiko";"Zuführung (>0)";;0;85201,2135;0;0;0;595769,380569453;207943,793398538;2649875,54151662;122401,207565088;13422,725565924;105891,181051268;153149,117606722;203316,448394758;268002,099951221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;;;;;;;
2017;"Risiko";"Zuführung Neubestand";;;;;;;;;;25195,4971247834;2472,05581165215;22116,6069950089;35768,5685978088;52519,4304400127;75846,1878814009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Risiko";"Zuführung Altbestand";;;;;;;;;;97205,7104403048;10950,6697542719;83774,5740562588;117380,549008914;150797,017954746;192155,912069821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2017;"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"KA";"mittl. Deckungsrückstellung";;;;;;;;;503640083,08;552508057,79;602305337,568565;651183228,264838;699020194,162488;745177733,400871;789885870,733605;406110298,743948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;317262,33;236235,625;155258,409856433;92373,4551719654;49156,6567078821;27571,0327346;61366,1448504194;50625,0235081691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. Beitragsüberträge";;;;;;;;;5220591,07;5046220,825;4869707,01501148;4847031,46343498;4807392,17593172;4758202,47768081;4689257,82472898;2323819,2145564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;828653,385;816289,725;947097,31;1010000;1010000;1010000;1010000;505000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. angesammelte Überschüsse";;;;;;;;;266216,495;276833,095;279592,662186639;286915,299438361;294162,387174193;301289,690654583;308261,214183586;155852,323451475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittl. RfB";;;;;;;;;16977463,285;18638606,935;16251283,2882955;11494370,0945047;8992453,88466922;9124258,46193695;9268545,04830551;13281288,354469;21321485,2495242;28682399,9647406;35326863,6007687;42260453,4168654;49543935,8865817;56994412,0772699;64476495,2039172;71955273,7724576;79398248,6517529;86771295,3386383;94053625,1385079;101231072,931474;108292107,397032;115221704,438333;118652668,31804;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;118654457,993411;;;;;;;;
2017;"KA";"mittleres Eigenkapital (ohne Nachrangdarlehen)";;;;;;;;;23760656,04;23605656,04;23155656,04;23195656,04;23235656,04;23275656,04;23315656,04;23775656,04;24665656,04;25475656,04;26205656,04;26970656,04;27775656,04;28600656,04;29430656,04;30255656,04;31075656,04;31890656,04;32695656,04;33490656,04;34270656,04;35035656,04;38781763,1183404;40627654,1781311;37587222,1410314;34546790,1039317;31506358,0668321;28465926,0297324;25425493,9926328;22385061,9555331;19344629,9184334;16304197,8813338;13263765,8442341;;;;;;;;
2017;"KA";"mittlere nachrangigen Verbindlichkeiten";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittlere Rückstellungen";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"mittleres passives Rückversicherungsgeschäft";;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"Kapitalanlageergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"KA";"Ordentliche und ausserordentliche Erträge aus Kapitalanlagen";;8022945,96;10795733,58;11979590,03;13621238,31;18353384,19;19198691,86;25447504,26;24988265,86;25851089,61;26973298,1960539;26086078,8838933;32055611,896092;31034062,526134;32474438,6407526;13653825,1509715;13894793,7069053;14088790,014225;14252618,7098566;14386938,1832557;14484175,9456587;14527563,3537056;14515544,1219529;14467935,61308;14390069,3571184;14273320,6310361;14143203,4767103;13997754,5682085;13834143,033467;13658253,5551927;13534390,7477682;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"Aufwendungen für Kapitalanlagen";;-1003811,64;-1663109,06;-356364,58;-775699,48;-3365715,09;-1456954,52;-3388895,64;-1469224,75;-1703601,84;-5104476,09541935;-4289149,15212035;-3555799,15212035;-2705021,15212035;-2555021,15212035;-2383621,15212035;-2362221,15212035;-4394392,58069178;-4372992,58069178;-4351592,58069178;-4330192,58069178;-4308792,58069178;-4287392,58069178;-4265992,58069178;-4244592,58069178;-4223192,58069178;-4201792,58069178;-4180392,58069178;-4158992,58069178;-4137592,58069178;-4116192,58069178;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2017;"KA";"Ergebnis der Kapitalanlage";;7019134,32;9132624,52;11623225,45;12845538,83;14987669,1;17741737,34;22058608,62;23519041,11;24147487,77;21868822,1006346;21796929,7317729;28499812,7439716;28329041,3740136;29919417,4886322;11270203,9988512;11532572,5547849;9694397,43353326;9879626,12916486;10035345,6025639;10153983,3649669;10218770,7730138;10228151,5412611;10201943,0323882;10145476,7764266;10050128,0503444;9941410,89601848;9817361,9875167;9675150,4527752;9520660,97450092;9418198,16707638;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;-1073152,47458936;;;;;;;;
2017;"KA";"anzurechende Kapitalerträge in %";;0,9775;0,9775;0,9775;0,9775;0,9775;0,9775;0,9775;0,956878067326049;0,960731058999881;0,96426397383258;0,966485572674207;0,968490138365982;0,970299340134105;0,971859312295631;0,946715551964386;0,463640153565737;0,529605419408517;0,574116967857151;0,610425771714606;0,640768201850132;0,665860934875179;0,686598351135624;0,703988055920098;0,718705914064429;0,731247837495609;0,7420446432832;0,751408653261189;0,759610046734702;0,766829019700155;0,753664031657444;0,744932725814332;0,759428968578112;0,774500596222421;0,790182559648636;0,806512698979534;0,823532048406737;0,841285180468308;0,859820595837626;0,87919116580069;0,899454635922341;;;;;;;;
2017;"KA";"anzurechende Kapitalerträge";;6861203,7978;8927140,4683;11361702,877375;12556514,206325;14650446,54525;17342548,24985;21562289,92605;22504854,6026987;23199241,4974588;21087317,3017956;21066418,114352;27601787,5878137;27487650,1518372;29077464,504788;10669677,3995236;5346963,71030849;5134205,41869924;5672060,99683841;6125833,58386788;6506349,66238602;6804280,26019412;7022631,98339518;7182046,04197855;7291614,16022112;7349134,40336828;7376970,70206775;7376850,74961751;7349341,48759784;7300719,12197407;7098157,20154753;-799426,398110248;-814983,076904447;-831157,231407026;-847986,36926429;-865511,098697632;-883775,455651335;-902827,273254922;-922718,600126047;-943506,175216115;-965251,968320933;;;;;;;;
2017;"KA";"90 % des Ergebnis der Kapitalanlage";;6175083,41802;8034426,42147;10225532,5896375;11300862,7856925;13185401,890725;15608293,424865;19406060,933445;20254369,1424288;20879317,3477129;18978585,5716161;18959776,3029168;24841608,8290323;24738885,1366535;26169718,0543092;9602709,65957126;4812267,33927764;4620784,87682931;5104854,89715457;5513250,22548109;5855714,69614742;6123852,23417471;6320368,78505566;6463841,4377807;6562452,74419901;6614220,96303145;6639273,63186098;6639165,67465576;6614407,33883806;6570647,20977666;6388341,48139278;0;0;0;0;0;0;0;0;0;0;0,9;;;;;;;
2017;"KA";"rechnungsmäßige Zinsen gesamt";;-5867991,74;-7074994,09;-8299207,21;-9557761,88;-10942635,4;-12102151,39;-13176136,0148369;-14708864,5500747;-16597017,9784823;-16600757,5620333;-17569937,5314595;-18484259,0698751;-19322252,4863533;-20131355,4866718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"Aufwand Zinszusatzreserve";;;;;;;0;-4779350,87;-5792342,25;-6784991,65;-10461908,8052919;-10435002,8116014;-11295086,1657681;-10384888,0439769;-11446793,3575868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"KA";"Zuführung (>0)";;307091,67802;959432,331470001;1926325,3796375;1743100,9056925;2242766,490725;3506142,034865;1450574,04860806;0;-182768,131023489;-5975349,0655296;-6938522,22870889;-2177557,64782959;-2219490,37849294;-2500684,33947058;9602709,65957126;4812267,33927764;4620784,87682931;5104854,89715457;5513250,22548109;5855714,69614742;6123852,23417471;6320368,78505566;6463841,4377807;6562452,74419901;6614220,96303145;6639273,63186098;6639165,67465576;6614407,33883806;6570647,20977666;6388341,48139278;-799426,398110248;-814983,076904447;-831157,231407026;-847986,36926429;-865511,098697632;-883775,455651335;-902827,273254922;-922718,600126047;-943506,175216115;-965251,968320933;;;;;;;;
2017;"KA";"Zuführung Neubestand";;;;;;;;;;591453,284065021;-383440,363647026;-961308,258118509;0;-465457,759653023;-1357128,03869675;3161169,77790777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"KA";"Zuführung Altbestand";;;;;;;;;;-1408672,19129789;-5591851,6609408;-5977062,30379519;-2497760,36491998;-1754238,74014343;-1144300,07051455;6439119,66086421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Übriges Ergebnis";"Kostenergebnis";;915262,05;1292731,29;1263622,35;1010434,29;857235,29;1209121,73;1527159,50550522;1306647,60283398;1138316,23590998;1247283,64056004;1283071,33450035;1332813,12836667;1363170,60489548;1509381,66518459;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812830,42246557;-1812831,42246557;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;-1977282,8325103;;;;;;;;
2017;"Übriges Ergebnis";"Sonstiges Ergebnis";;-745160,235933023;-503599,96;-777324,68;-537096,4;-1379778,48;-449984,09;-1562851,45;-1295902,07;-1029924,66;-514610,117072532;-303596,36752959;-296058,117434898;-298822,67835697;-296078,650442681;-653596,246762025;-663125,671832434;-596354,041121849;-603081,404588977;-289049,850015184;-97653,333152046;-98487,5785211005;-98607,6375281386;-98268,9541092642;-97540,2511838066;-96310,3568852186;-94908,1448072497;-93308,3078637806;-91474,3563808674;-89482,1433636609;-869574,237187548;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;10002,27;;;;;;;;
2017;"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;231676,159999999;202927,01;36004,99;-215262,220000001;-1409635,17;363497,179999997;126872,889013904;2572555,16804873;174385,449306755;51311,4816690879;102412,636126394;108694,128690836;103912,488041048;100329,978419959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Übriges Ergebnis";"Summe";;401777,974066977;992058,34;522302,66;258075,67;-1932178,36;1122634,82;91180,9445191258;2583300,70088271;282777,025216736;783985,005156601;1081887,60309715;1145449,1396226;1168260,41457956;1313632,99316187;-2466426,6692276;-2475956,094298;-2409184,46358742;-2415911,82705455;-2101880,27248075;-1910483,75561762;-1911318,00098667;-1911438,05999371;-1911099,37657483;-1910370,67364938;-1909140,77935079;-1907738,56727282;-1906138,73032935;-1904304,77884644;-1902312,56582923;-2682405,65965312;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;-1967280,5625103;;;;;;;;
2017;"Übriges Ergebnis";"Zuführung (>0)";;200888,987033488;496029,17;261151,33;129037,835;0;561317,409999999;45590,4722595629;1291650,35044135;141388,512608368;391992,5025783;540943,801548577;572724,569811302;584130,20728978;656816,496580934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;;;;;;;
2017;"Übriges Ergebnis";"Zuführung Neubestand";;;;;;;;;;296918,031578526;331044,4455041;340004,716535752;351993,047163939;360010,390661058;398624,413546099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Übriges Ergebnis";"Zuführung Altbestand";;;;;;;;;;0;60948,0570741996;200939,085012824;220731,522647362;224119,816628721;258192,083034834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Mindestzuführung - Gesamt vor DG";;;507980,665053489;1540662,71497;2187476,7096375;1872138,7406925;2242766,490725;4663228,82543445;1704108,31426616;3941525,89195797;81021,5891499675;0;0;0;0;0;9602709,65957126;4812267,33927764;4620784,87682931;5104854,89715457;5513250,22548109;5855714,69614742;6123852,23417471;6320368,78505566;6463841,4377807;6562452,74419901;6614220,96303145;6639273,63186098;6639165,67465576;6614407,33883806;6570647,20977666;6388341,48139278;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Direktgutschrift";;;0;8780,03;85062,32;125625,55;218028,37;512779,36;370480,44;-20396,08;8813,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Mindestzuführung - Gesamt nach DG";;;507980,665053489;1531882,68497;2102414,3896375;1746513,1906925;2024738,120725;4150449,46543445;1333627,87426616;3961921,97195797;72207,8691499675;0;0;0;0;0;9602709,65957126;4812267,33927764;4620784,87682931;5104854,89715457;5513250,22548109;5855714,69614742;6123852,23417471;6320368,78505566;6463841,4377807;6562452,74419901;6614220,96303145;6639273,63186098;6639165,67465576;6614407,33883806;6570647,20977666;6388341,48139278;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Zuführung zur RfB";;;2576976,76;3922152,37;3627119,62;4387446,35;2469056,23;7085762,73;4046280,55;5944440,46;692909,37;1040382,11976724;425431,425785911;464269,88468582;436758,825361629;363987,171562442;7923777,32962358;8156616,46048694;6565212,96994584;6723714,30211031;7143465,33008319;7423499,60934933;7477452,77202713;7486713,48126741;7470843,65581335;7415106,10277723;7330987,27099358;7233672,32874566;7121223,25718735;7000845,67392877;6858348,40867169;3579,35074232577;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Übererfüllung";;;2068996,09494651;2390269,68503;1524705,2303625;2640933,1593075;444318,109274999;2935313,26456555;2712652,67573384;1982518,48804203;620701,500850032;1040382,11976724;425431,425785911;464269,88468582;436758,825361629;363987,171562442;-1678932,32994768;3344349,1212093;1944428,09311653;1618859,40495574;1630215,1046021;1567784,91320191;1353600,53785242;1166344,69621175;1007002,21803266;852653,358578219;716766,307962129;594398,696884684;482057,582531593;386438,335090705;287701,198895031;-6384762,13065045;0;0;0;0;0;0;0;0;0;0;;;;;;;;
2017;"Mindestzuführung erfüllt";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;;;;;;;;
2017;"Mindestzuführung Neubestand erfüllt";;;;;;;;;;;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Mindestzuführung Altbestand erfüllt";;;;;;;;;;;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Risikoergebnis";"Risikoergebnis (inkl. RV-Ergebnis)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Risikoergebnis";"Risikoergebnis (Sterblichkeit u. Sonstiges)";;;;;;;;;0,205843533948678;0,184169437087196;0,208861651890548;0,2335538666939;0,258313731400822;0,283005946204174;0,307698161007526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. Deckungsrückstellung";;;;;;;;;0,266161637656407;0,2816275984184;0,296641512223357;0,311655426028315;0,326710473843698;0,341724387648656;0,356738301453613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;0,958029188556077;0,961031390722434;0,966920751782109;0,972810112841784;0,978715609137239;0,984604970196914;0,990494331256589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. Beitragsüberträge";;;;;;;;;0,469788656865806;0,513457798779185;0,566015609540421;0,618573420301657;0,671275225064979;0,723833035826214;0,77639084658745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. Rückstellung f. noch nicht abgew. VF";;;;;;;;;0,301533448107638;0,246973662233055;0,206842551652111;0,166711441071167;0,126470382242056;0,0863392716611129;0,0462081610801688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. angesammelte Überschüsse";;;;;;;;;0,362792833771641;0,423760795601809;0,474112216809754;0,524463638017698;0,574953008324843;0,625304429532787;0,675655850740732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"mittl. RfB";;;;;;;;;0,434005817568714;0,5500973302163;0,652907869103045;0,755718407989789;0,858810619585814;0,961621158472559;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"Ergebnis der Kapitalanlage";;;;;;;;;0,273177990146562;0,292015265721037;0,310088231727451;0,328161197733865;0,328161197733865;0,328161197733865;0,328161197733865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"KA";"rechnungsmäßige Zinsen gesamt";;;;;;;;;0,218908553566714;0,241959112986352;0,267795101372353;0,293631089758355;0,31953786167418;0,345373850060181;0,371209838446183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Übriges Ergebnis";"Übriges Ergebnis (Kosten und Sonstiges)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Übriges Ergebnis";"Kostenergebnis";;;;;;;;;0,535857633133057;0,528195648245601;0,528195648245601;0,528195648245601;0,528195648245601;0,528195648245601;0,528195648245601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Übriges Ergebnis";"Sonstiges Ergebnis";;;;;;;;;0,0346543933157525;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Übriges Ergebnis";"Risiko: vorzeitiger Abgang";;;;;;;;;0,112119638171409;0,0639057737136035;0,0224263126760054;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Übriges Ergebnis";"Unterschied aus Tarif-/ Normbeitrag";;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Direktgutschrift";;;;;;;;;;0,289032326872195;0,306241393118666;0,358590913542683;0,410940433966699;0,463433377734344;0,51578289815836;0,568132418582377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand Anteil";"Zuführung zur RfB";;;;;;;;;;1;0,98;0,98;0,98;0,98;0,98;0,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand";"Risikoergebnis";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand";"Risikoergebnis";;;;;;;;;;27994,9968053149;2746,7286796135;24574,0077722321;39742,8539975653;58354,9227111252;84273,5420904455;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand";"Risikoergebnis";"Zuführung (>0)";0;0;0;0;0;0;0;0;25195,4971247834;2472,05581165215;22116,6069950089;35768,5685978088;52519,4304400127;75846,1878814009;0;;;;;;;;;;;;;;;;;;;;;;;;;;0,9;;;;;;;
2017;"Neubestand";"Risikoergebnis";"Nebenrechnung: Zinstragende Passiva (inkl. AV 8)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand";"KA";"mittl. Deckungsrückstellung";;;;;;;;;147056449,479747;169625805,734018;193167977,566969;217853436,414106;243457370,377171;269923265,488766;144875098,176736;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand";"KA";"mittl. noch nicht fällige Ansprüche an VN";;;;;;;;;226320,624126788;149208,205545681;89317,8107195877;47820,0927589196;26984,2000973868;60421,4112215467;50143,7988045731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;"Neubestand";"KA";"mittl. Beitragsüberträge";;;;;;;;;2370657,30362501;2500389,04462735;2743495,46823775;2973725,02099751;3194063,43910993;3394239,72704541;1804191,96730562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
